Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
39586,3296,355544,2462,68672,551513,135336,82,442145,437111,1632,1064,6208,1240,6402,790,162046,0,0,0,1
38564,5103,509537,2968,17441,145681,37489,31,400832,400391,1003,10,560,12,639,152,53288,0,0,0,1
19375,3731,289820,2377,61312,573805,137446,22,190357,190322,538,33,6865,31,6943,296,82687,0,0,0,1
38188,3176,355971,2353,101545,711233,202569,37,351536,359317,340,261,1400,261,1190,226,125841,0,0,0,1
39933,5174,519699,3113,29666,275105,66665,82,454131,448763,1553,10,540,11,608,125,131664,0,0,0,1
18848,3543,280829,2273,65373,579891,141705,28,411271,411209,622,1071,7321,1077,7204,135,86605,0,0,0,1
4415,1193,150117,565,104855,761494,207995,21,250136,249630,618,32,3510,25,3536,221,114056,0,0,0,1
22442,5193,563500,3520,141760,706006,354667,89,324137,333365,1090,14,673,12,605,94,97750,0,0,0,1
4645,1306,92365,577,191177,970927,371889,25,467948,460067,740,252,5487,257,5381,146,84348,0,0,0,1
16008,3432,278456,2410,75618,587207,153858,36,427018,427251,1267,32,2655,31,2627,2023,149511,25,0,0,1
15867,3617,270993,2344,24881,230657,59597,28,343727,349987,316,12,492,14,573,133,85393,0,0,0,1
38470,3025,358573,2261,60596,536427,133319,45,546139,542160,1950,293,5490,293,5345,126,123919,0,0,0,1
38537,4952,497304,3016,112747,776055,228087,29,271103,270029,593,19,2699,16,2699,177,83111,0,0,0,1
20713,3925,313422,2534,126214,709484,330255,59,327956,335506,682,68,889,68,828,129,87628,0,0,0,1
39787,3272,358770,2336,207089,1040178,405596,25,564856,559119,1666,33,6708,34,6606,203,118830,0,0,0,1
37162,4978,507767,3417,77837,587376,153823,20,212683,212591,286,187,727,182,809,118,117364,0,0,0,1
21756,4257,338660,2686,196900,1065118,463037,121,330421,337355,717,82,4559,90,4595,215,84703,0,2,0,1
34500,3218,356893,2566,189443,986943,376620,25,536823,532205,1123,26,3610,21,3436,206,127513,1,0,0,1
40935,4905,493520,2771,85566,532320,164432,21,340443,340097,768,434,2038,440,1895,121,131900,0,0,0,1
15146,3164,266155,2442,338653,711903,611298,36,343684,350332,368,47,3605,43,3457,127,85844,0,0,0,1
38794,3306,357138,2369,566595,1241535,985710,41,524635,520287,1504,288,4648,289,4652,183,108724,0,0,0,1
37315,5026,499858,3040,497769,1069995,873344,21,341319,341028,675,211,1007,214,1130,210,117285,0,0,0,1
19507,3755,291837,2347,323934,711747,590161,220,315181,323056,1102,31,7516,32,7353,77,66852,0,0,0,1
39691,3568,409050,2771,566533,1199597,982728,206,457969,452822,2555,25,2318,26,2910,198,82733,1,0,0,1
39822,5000,505753,3240,302959,678133,524754,128,501420,501070,2381,24,3568,16,2932,123,123148,0,25,0,1
20349,4046,313804,2551,26539,298853,65688,33,342603,349193,345,178,901,178,951,205,119397,0,0,0,1
3742,1017,75060,483,90791,775293,194338,52,453070,449008,1335,29,5839,32,5728,264,83827,0,0,0,1
16797,3723,319621,2886,44811,332417,96798,24,401213,400360,1041,10,532,9,647,123,139215,0,0,0,1
16384,3680,279305,2350,143560,712992,353866,35,342786,349795,344,16,3126,15,2957,195,99766,0,0,0,1
39481,3356,357067,2436,193566,982236,378521,43,460773,455949,1353,237,4397,240,4396,295,118940,0,0,0,1
37383,4989,501464,3225,102079,677805,197865,28,447602,447123,925,219,1236,214,1088,188,122171,1,0,0,1
21609,4045,331222,3020,19980,189309,42720,65,326289,332785,740,28,5881,33,5771,112,110620,0,0,0,1
38590,3152,354854,2402,58922,554522,132701,25,480636,476412,1053,18,1892,15,1858,179,86551,0,0,0,1
38175,4983,494597,3029,109541,796726,223040,30,407947,408170,1040,8,654,8,600,232,138899,0,0,0,1
21124,3883,319556,2913,16518,223862,35745,30,343914,350685,326,36,6378,39,6276,109,105374,0,0,0,1
42665,7316,359225,25,115120,1073720,236684,70,522653,518282,1831,202,772,52,745,131,86628,0,0,0,1
53701,8831,491271,223,155236,708214,375961,26,214318,213135,607,25,5004,28,4862,117,114869,0,0,0,1
29585,4859,273795,24,181551,980801,368578,62,333363,340185,684,298,4225,297,4235,204,92736,0,0,0,1
37066,3061,362793,2313,120025,808739,228962,27,473442,469190,1146,11,542,11,615,61,47063,0,0,0,1
44292,5869,590349,3686,28288,265298,62719,21,345046,344761,786,278,7131,286,7030,121,86634,0,0,0,1
19777,3808,321192,2547,67322,599307,146038,31,344238,351604,324,12,518,13,623,228,140167,1,0,0,1
38079,3172,357713,2296,78697,587867,161118,23,471462,465493,900,268,4507,271,4351,258,156649,0,0,0,1
41410,5152,541527,3512,20656,187360,44437,55,333542,333725,1421,39,3398,35,3395,227,83510,0,0,0,1
13315,2723,220550,1825,59374,534456,133759,57,334383,341706,703,14,501,10,608,112,112545,0,0,0,1
39216,3374,357398,2440,110547,749105,223672,25,468534,464357,1137,204,3601,207,3470,101,96872,0,0,0,1
39559,5149,520542,3405,20433,181344,43447,22,359686,358362,796,76,3084,76,3048,230,81287,0,0,0,1
12475,2439,203678,1756,62305,557906,141256,50,336987,344637,555,315,1411,317,1436,219,151991,0,0,0,1
38179,3127,353812,2370,111935,760375,226094,25,467892,462087,873,21,3755,21,3586,174,115400,0,9,0,1
41478,5345,572534,3929,149661,730620,362775,37,368610,368775,1412,268,4507,269,4512,202,165356,1,0,0,1
17447,3167,260959,2432,193641,1054485,381692,117,327959,335619,902,8,457,7,539,119,184339,0,0,0,1
38916,3359,357781,2382,82771,511944,160617,53,531681,525539,1924,252,3702,255,3704,182,85011,0,0,0,1
39546,5064,547767,3572,135753,706495,342507,22,218494,218088,556,31,2906,31,2772,214,115523,0,0,0,1
12837,2484,194799,1665,194047,968200,378236,36,348301,356692,339,67,766,67,838,181,97558,0,0,0,1
38180,9126,374874,4205,94490,746869,246381,51,185879,191089,923,322,2553,328,2629,7117,62192,1,2,0,1
72988,6911,677980,3307,174821,1219708,375145,393,263270,259346,3261,8,681,10,761,10029,84248,18,22,14,1
64807,7212,752231,4052,94725,839636,205498,254,147791,147748,2769,1239,6799,1244,6669,5908,49164,7,19,0,1
14495,2977,298131,1446,152982,704797,369507,39,179942,183557,573,16,983,17,869,7104,61599,0,115,84,1
42775,7320,358967,26,110762,835813,233443,564,203770,201200,4097,1166,6403,1171,6253,5829,93279,113,183,19,1
39759,6399,357359,61,17424,147527,37389,36,180575,184218,559,16,676,20,774,6757,58402,1,0,0,1
59534,7166,880758,5248,16573,141941,36274,705,198568,196336,4173,1507,7656,1511,7517,8830,71050,67,49,53,1
43521,9559,751357,4619,144349,712420,358293,37,179707,182605,538,10,710,10,812,7108,61700,0,2,0,1
6109,1526,119915,1025,124969,967673,265534,652,151055,148983,4311,1287,6774,1291,6612,4258,31926,107,64,66,1
14700,3584,261934,2211,21294,164539,42017,42,181179,184861,546,1304,3593,1347,3537,6927,60219,1,0,0,1
36736,3037,362664,2165,61457,613406,136233,770,151407,148974,4749,2170,8059,2145,7873,4618,35606,59,112,93,1
38569,7402,639191,6711,16815,143418,35831,126,179056,182421,770,59,1148,60,1294,128,22267,3,1,0,1
3769,992,73897,438,61581,603445,135876,785,187834,185423,4605,1279,7722,1283,7541,1242,18461,91,53,61,1
14343,3100,246403,1936,351097,720388,496181,76,178229,182434,888,2360,6589,2466,6891,7101,61913,1,0,0,1
12999,3184,221800,1809,432553,1076641,594741,693,190563,187194,4196,3021,12084,2945,11814,4608,34296,102,91,96,1
84781,250,362670,77,19500,183370,44802,37,180454,184365,515,239,1105,240,1159,7146,61996,1,1,0,1
170505,2836,892565,1545,66443,621473,141981,663,187951,185229,4292,1219,6926,1428,7194,7749,62993,44,71,65,1
38190,3148,356125,2241,178639,714163,363519,32,324328,330383,317,74,1107,74,1162,7118,61896,0,2,1,1
27188,3816,345755,2547,90346,512418,172135,846,151895,146601,3396,1215,7209,1220,7081,4381,33706,92,94,99,1
6190,1547,119925,1008,170731,706390,347663,54,176272,179585,802,12,688,11,758,6963,60902,1,2,0,1
24467,6821,457959,4580,288045,1313861,565191,650,290683,289011,5159,1240,6579,1248,6465,4807,37201,59,69,71,1
3767,1005,73916,465,159422,705035,329720,398,413399,423912,722,14,674,14,760,6930,60743,2,0,1,1
24467,6467,454274,4334,145372,708780,358822,1250,740224,733424,3099,1105,6809,1109,6661,4660,36237,91,99,93,1
37353,3183,357723,2263,122181,858939,255204,35,181270,184305,563,12,837,12,782,6810,59598,1,3,1,1
38999,7553,550315,4633,177652,709195,360468,698,92565,90306,3958,1241,6549,1248,6434,8605,69337,50,70,64,1
38551,3181,356990,2283,166683,820853,326301,71,177596,181079,992,79,1077,83,1172,206,22619,5,0,0,1
34835,6734,517766,4325,633243,1393020,1052110,737,163850,161565,4433,1396,7575,1399,7430,1380,28623,102,96,94,1
67812,7953,808350,5609,191739,780499,390121,37,180787,184275,548,121,1193,119,1313,7101,61837,0,1,0,1
4452,1239,94016,561,192156,932269,373994,780,153770,150788,4547,1325,7421,1335,7258,8261,67787,71,68,55,1
19851,5424,378503,3403,19714,187146,42057,63,178617,181978,1020,251,1176,252,1233,7121,62030,1,4,0,1
34814,2969,355371,2676,149625,707823,363558,605,156680,154428,4472,1207,6845,1217,6726,7624,61659,67,108,102,1
37538,6951,550964,4620,120331,877502,250725,37,180503,185489,565,55,833,56,940,6875,60309,3,1,0,1
85191,153,361164,28,139552,716291,347993,907,284662,281056,5354,1226,5733,1230,5591,8154,65689,114,76,80,1
56725,1360,311914,845,149007,1034567,305346,81,174663,178040,1232,220,1049,221,1139,6758,59585,1,2,0,1
84440,159,358056,25,38044,306715,79560,663,108416,105925,4344,944,6818,1110,6717,7976,64406,70,62,55,1
39195,3174,354293,2396,64850,628760,140966,67,173324,177159,887,2786,7059,2873,7207,13629,117961,2,0,0,1
34652,6920,523927,4590,16422,138025,35451,951,507693,505004,5633,2870,11684,2783,11362,7132,61957,2,108,91,1
38308,3189,360397,2414,61918,613362,136463,49,339340,343829,1291,32,1115,27,1337,6663,53712,63,2,1,1
35523,7260,538126,4815,16577,142319,36298,43,181266,184824,524,1161,6482,1166,6215,7147,62035,1,54,51,1
4305,1178,85039,583,67212,644101,147356,795,86647,83897,4579,1594,4365,1650,4539,8357,68958,109,0,0,1
23633,6229,427978,4110,50916,375832,107470,45,180569,183905,546,2978,10028,2944,9855,7069,61589,2,99,93,1
39067,3228,357472,2373,69607,553991,157377,640,94549,91640,4177,11,1035,8,788,7888,63139,101,1,0,1
84978,145,358778,27,74951,549018,143797,43,182668,185688,545,1155,7160,1220,7580,6981,61116,1,69,55,1
56178,2188,360158,1267,178381,716020,364077,819,148914,146944,4551,13,1386,11,1286,6662,52939,100,14,0,1
4079,1078,68247,450,208897,1019116,406084,41,195351,198924,590,1172,6723,1180,6603,7134,62153,0,99,90,1
20935,5783,442782,3586,202832,822625,397863,687,93278,90458,4598,18,734,19,798,5957,46480,58,0,0,1
7526,1686,128691,1283,200736,805022,399440,279,297600,303304,884,1153,7198,1154,7061,151,55914,21,67,56,1
19739,5476,365452,3428,78460,300845,151771,1040,216386,212419,3560,145,1754,146,1882,1449,68219,120,18,1,1
3786,980,71054,484,421322,729218,605361,92,175941,179704,927,1185,6863,1189,6667,1711,301275,199,2,0,1
16989,4483,320746,2953,492016,1015157,677179,686,226934,224300,4869,14,935,15,1043,812,19263,39,80,84,1
39168,3284,359390,2363,273870,536980,383249,35,180687,184341,557,1307,7372,1310,7209,6719,58894,0,1,0,1
61560,6398,673304,4264,154456,707962,377094,539,172582,170327,4388,193,928,193,999,7047,56351,69,58,61,1
38917,3246,356617,2305,167832,1263258,344837,40,181429,184831,541,1622,8475,1628,8358,7082,61420,2,3,0,1
34649,6897,511472,4351,174118,708679,353560,802,284691,282594,4565,204,1109,203,1209,5381,42815,59,102,97,1
39283,3302,357038,2423,125249,665249,244184,38,180262,183739,701,1355,7944,1362,7808,7058,61508,1,1,0,1
33437,6580,511398,4325,147623,708384,364991,648,293488,291138,4113,11,655,12,752,23713,201761,113,53,61,1
37535,3244,355274,2380,114683,850205,243488,64,178382,181520,868,1119,6834,1122,6688,7102,61870,1,3,1,1
33703,6396,490042,4227,178367,710838,361393,753,156099,153893,4995,12,710,12,767,6619,53021,71,100,95,1
3975,1013,73377,448,112659,710232,220644,53,178346,181959,952,1450,7297,1455,7194,6450,56275,2,1,0,1
21039,5953,421515,3626,177770,708035,360640,530,90672,87037,3999,14,747,16,906,5805,45975,99,70,59,1
3921,1034,71865,458,199348,934134,391884,62,177888,180759,815,1155,6800,1156,6594,7125,61688,0,1,0,1
21639,5912,432722,3817,177903,708886,361696,819,147483,145578,4561,238,1123,240,1220,4296,32407,69,83,92,1
37801,3025,357176,2352,189732,918313,371561,40,180026,183517,537,1185,6854,1191,6751,184,22587,6,2,0,1
35333,6569,520977,4214,168504,711681,342509,703,287971,285675,4386,359,2921,361,3036,1404,30330,112,86,88,1
37199,3215,356864,2413,201786,973194,393252,55,180066,183198,730,1136,6795,1145,6683,7091,61570,1,10,1,1
34105,6302,477221,4079,202207,822497,399809,738,287196,285394,4211,11,658,11,743,6364,50534,77,101,85,1
36047,3694,356496,2387,236504,958507,468393,37,180255,183270,579,1202,6947,1208,6811,140,26286,21,1,0,1
40542,7531,588462,4756,178922,710936,362969,570,92905,90061,4381,14,627,14,718,1272,31237,107,73,70,1
82862,214,359138,48,219944,998154,430701,45,179904,183488,528,1201,7421,1205,7300,7059,61290,1,1,0,1
58183,1720,328428,1027,220503,938463,433934,721,189414,186802,4260,60,1054,63,1144,7821,63763,89,60,75,1
35971,3002,356646,2368,202290,812334,400991,44,181450,184870,549,1282,7838,1286,7707,7063,61588,2,0,0,1
36676,6738,525425,4416,80699,313739,155300,671,88850,85623,4345,190,1018,188,1148,6719,53361,67,97,92,1
3821,1023,76573,457,325026,766725,551994,44,324890,330170,278,1333,7784,1338,7612,7158,62043,1,1,0,1
19774,5350,351944,3335,244225,693750,392481,853,317766,313926,3481,1318,3434,1367,3465,6458,51400,102,60,76,1
85236,143,360313,25,178781,712430,364421,40,180323,184164,483,2644,8770,2623,8592,6918,60407,3,0,0,1
52363,271,368453,476,587281,2481834,1153533,664,187118,184370,4062,18,703,19,777,6076,48188,69,100,93,1
42732,7317,358450,28,401534,732854,582437,349,410180,420952,750,1446,7224,1512,7180,7121,62106,1,0,0,1
6454,1488,123778,1123,764700,1605400,1069512,1186,550270,542923,3601,16,684,17,762,8533,69030,116,59,64,1
20572,5541,379442,3512,174453,733534,358802,82,176699,180018,1191,1461,7238,1468,7103,13433,116854,3,1,0,1
42560,7255,355521,25,296628,1312739,580782,734,91307,88227,4394,12,674,19,792,7111,61822,1,88,99,1
65311,12536,670261,1990,1201851,4737902,2363263,97,175028,178602,1020,1219,6930,1219,6772,7922,64434,91,1,0,1
42571,7298,358869,31,348337,715527,490983,662,208764,206239,4220,16,643,14,726,7121,61867,0,72,55,1
64435,12126,640962,1872,252957,695274,345396,47,338236,342318,2098,1331,7540,1335,7395,7839,63293,56,1,0,1
41057,7006,358909,60,342055,1386426,687693,39,180984,184427,555,248,1072,248,1227,6751,59007,1,109,97,1
4998,1138,91336,853,168967,707490,344936,611,170212,167934,4258,964,5790,1051,5749,7783,63033,91,2,0,1
20254,5322,343291,3584,214926,1012775,419863,32,180858,184553,538,16,958,14,778,7096,61700,1,67,64,1
38048,3197,358113,2359,176118,715548,359131,675,155809,153219,4380,1064,6205,1071,6059,8043,65281,57,0,0,1
33689,6406,469761,4147,291730,1283916,570282,45,181303,184534,605,18,430,14,506,143,41324,0,88,90,1
3766,1015,71552,462,169189,706437,344993,703,217627,215518,5202,1245,5798,1250,5681,1214,47518,89,2,0,1
14813,3455,267314,2154,289343,1272766,568201,50,181617,185022,573,239,1224,238,1297,7124,61944,1,97,96,1
3935,1126,111334,476,178858,711874,363299,710,94146,91347,4087,1157,6999,1166,6883,7446,60324,57,0,0,1
3689,1019,73424,467,290105,1286053,569469,52,181010,183910,575,1926,6207,2050,6442,213,26545,18,84,82,1
15138,3497,268428,1975,176340,705729,358570,481,89497,86308,3671,2698,10862,2617,10630,1281,33989,84,2,0,1
77314,347,355253,100,151342,748009,294309,95,193494,196989,968,13,654,9,718,7052,61425,3,71,68,1
82021,261,356483,73,176846,707262,360955,780,201062,198444,4633,1337,6822,1370,7259,4835,36672,114,2,0,1
126804,202,537609,39,193850,902069,376626,46,181324,184870,533,106,1269,109,1375,7095,61677,2,79,89,1
3757,1017,65524,465,170933,710198,349417,674,162801,160207,4134,1412,7930,1422,7771,5217,40213,75,5,1,1
14366,3138,255935,1978,208101,970763,405651,90,175457,179516,726,100,1124,99,1196,7131,62144,1,69,64,1
82587,204,355555,44,141063,604980,279641,752,186932,183807,4811,1563,8612,1576,8465,6646,52923,102,7,0,1
82426,215,362900,45,175866,711513,357478,85,175101,178519,869,340,1680,223,1236,7100,61797,2,102,89,1
67302,7749,987750,5158,292176,2257300,654572,57,175103,179196,1776,45,13290,45,13815,6195,87678,0,237,304,1
22931,5490,571644,3515,459243,2529231,911891,26,266766,263737,2375,336,22654,337,22219,8433,117131,0,204,198,1
10405,2331,246297,1186,1358819,5728144,2682084,413,192614,191228,2514,303,14636,309,14642,7083,101187,0,81,82,1
10347,2040,226967,1113,181789,992894,362919,1065,192220,193264,3252,34,13781,22,13704,7198,101153,0,8,2,1
39891,9829,926260,4110,185956,935626,370906,155,1366596,1367211,1284,267,12982,272,13011,6600,94005,0,0,0,1
15199,3462,353971,1965,183989,919839,367582,29,232057,231395,168,261,13481,263,13458,6195,95148,0,1,0,1
39400,7930,791675,4586,180493,940306,359788,41,203665,203931,385,34,13829,29,13787,6781,100570,0,0,0,1
3975,998,74494,495,183668,914794,366402,24,209704,209685,133,25,13234,23,13273,6753,96004,0,0,0,1
30718,4060,326259,3344,176543,941262,355438,55,203857,203477,361,29,13246,39,13258,6861,101277,0,0,0,1
12647,3046,192573,1435,197668,1074621,395451,22,209505,209855,100,28,13137,23,13132,6499,94484,0,0,0,1
9094,1914,90199,728,189857,1013626,375051,38,237460,238222,327,301,14002,297,13973,7556,111022,0,48,66,1
8736,1644,81877,569,165287,906602,329855,70,236935,236761,541,18,12924,19,12955,6670,98373,0,139,143,1
9910,1822,95847,660,187246,849142,373303,53,237511,237039,640,465,14800,469,14787,6751,99004,0,107,123,1
9045,1724,85809,666,187233,824085,373560,23,246589,247091,102,162,13610,177,13587,6350,94682,0,116,144,1
9081,1654,85649,617,182959,919403,365198,20,248174,248093,121,111,13224,94,13224,6458,99438,0,116,136,1
8739,1529,80956,557,169807,932836,338644,20,249744,249150,172,3517,266507,3529,266612,6399,92251,0,371,529,1
9363,1663,87272,593,187317,959757,374107,20,242424,242471,121,362,14616,350,14595,6667,97728,0,440,571,1
12011,2303,116265,1237,185322,1030654,369770,117,246221,246935,934,234,13848,241,13820,6203,86662,0,404,535,1
9235,1857,85989,677,184439,1031466,368206,208,227747,227706,1280,143,14193,145,14211,7044,108900,0,336,440,1
9676,1846,95807,680,188459,1066257,375392,62,262629,262280,252,305,14973,326,14928,7478,109851,0,453,599,1
8811,1596,81499,558,185466,1048045,370691,44,240540,240638,399,227,14206,195,14293,7619,115524,0,286,363,1
8941,1500,81894,578,169420,918391,338560,27,241020,241057,348,36,14318,48,14309,7659,110358,13,279,339,1
9264,1625,87449,634,171832,943510,343213,23,243836,243894,144,1923,99481,1949,99569,7872,113610,0,217,264,1
8842,1548,81676,593,183889,953543,366775,20,245438,244793,89,80,14482,50,14303,7887,112490,2,196,243,1
8811,1515,80105,526,181880,967083,363763,68,251113,251753,605,335,12908,328,12905,7499,106636,0,267,353,1
11714,2171,111305,1213,181396,967468,362002,22,242368,241984,152,373,69939,382,70041,7562,112136,0,244,303,1
9586,1904,90741,757,174054,984921,348102,30,239124,239402,409,1366,103800,1364,103776,7336,106207,0,218,275,1
9272,1715,87326,695,177909,905556,354156,25,245378,245270,240,30,13436,21,13447,7401,106361,0,210,247,1
9705,1766,91659,686,182221,859694,362825,88,579313,579817,1009,13,13967,9,13884,8477,120691,0,275,336,1
9498,1711,88963,632,183317,752521,365787,25,251582,250526,128,1,12525,2,12452,7624,107405,0,227,319,1
8757,1497,80909,603,187304,729804,373588,36,217364,217685,388,3,12122,2,12096,7571,105342,0,111,100,1
