Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
4939,683,45270,39,72469,576657,147914,3885,165871,168492,6041,1146,4300,1272,4525,13448,102348,780,74,40,0
7098,1149,112124,610,35088,314598,72625,4430,137157,134851,8801,2795,13378,2663,13174,6373,82956,389,20,22,0
6006,870,61194,137,34939,283083,72802,508,33399,33399,4700,174,1329,174,1313,4477,33282,366,109,57,0
4590,632,34832,39,61608,587053,127211,290,26904,26904,2545,37,722,36,716,311,4608,0,47,9,0
4590,632,33611,38,74268,936279,158309,103,21254,21254,1266,17,1068,17,1130,559,5458,7,79,44,0
5353,756,61258,70,85381,777942,196437,66,21246,21246,1413,8,1206,5,1352,276,3981,0,62,39,0
4830,664,38907,41,39815,322682,81382,3168,82057,82057,6912,17,1335,18,1122,486,5361,3,80,33,0
4535,621,40621,41,36776,225581,76364,73,17755,17755,1005,606,3307,609,3344,277,3900,0,125,80,0
5216,701,55681,52,34312,171578,71510,43,15572,15572,1728,196,1826,193,1819,581,6855,8,226,129,0
7386,1297,92174,497,33832,154758,70401,591,34026,35473,3475,84,919,86,899,432,5551,1,266,144,0
4744,647,35770,45,37288,215561,93509,2616,56541,56617,7864,22,835,21,840,271,3900,0,49,14,0
4987,686,42311,40,42694,314759,73572,187,23887,22364,1339,4,845,1,844,276,3868,0,119,77,0
4744,652,32673,41,34805,162890,72459,44,17834,17834,1044,11,246,13,241,361,4959,0,275,159,0
5553,787,54403,127,33520,150247,69920,40,16606,16606,203,306,1585,312,1601,268,4058,0,223,140,0
5511,748,59129,83,34552,179045,71969,45,16615,17761,851,32,666,32,646,305,3809,0,146,92,0
5443,733,44854,45,87428,899312,182921,41,18908,17762,619,390,3838,389,3871,1161,16797,8,116,62,0
4581,652,38790,47,44558,422937,94364,56,20031,20031,1987,20,720,17,695,1186,13250,3,103,71,0
4810,654,37282,41,34437,228335,71153,40,16616,16616,1169,7,1084,5,1094,718,7613,0,89,46,0
4882,655,35522,39,41385,249098,87684,42,17827,17827,651,207,957,228,953,754,8702,1,171,128,0
4701,647,34289,44,45765,267239,97603,36,16606,16606,435,30,477,8,476,598,7023,0,39,25,0
5369,724,49045,54,34471,180742,71960,40,16236,16236,638,14,568,18,586,571,6900,0,195,152,0
4810,657,38380,39,34119,167399,71473,1180,42796,42028,3922,212,1361,211,1332,599,7023,0,63,28,0
4786,648,35942,41,37153,210474,77445,2339,55122,58009,7808,21,450,24,495,584,7056,0,197,138,0
4786,653,32032,40,34132,175164,70556,79,19946,17827,443,12,253,7,208,594,7023,0,193,124,0
7670,1298,88185,500,34715,175676,72395,41,17762,17762,209,34,610,40,606,648,8042,0,202,134,0
5942,831,58925,129,45225,306745,94710,63,21694,21694,850,269,690,266,692,626,7554,0,206,118,0
6157,834,60847,107,35371,217568,72840,43,17751,17751,439,7,178,78,371,583,7023,0,233,146,0
5495,767,43160,59,82151,875027,171904,38,16616,16616,193,236,978,165,786,596,7586,0,99,52,0
4772,654,31950,38,39356,337930,82343,58,19685,19684,832,6,199,3,198,618,7023,0,112,93,0
5344,701,46645,68,34762,217904,72010,47,18971,18972,224,40,736,48,737,686,8092,0,222,159,0
5307,693,46419,47,34605,195938,71782,40,17762,17762,194,26,591,20,594,705,8864,0,226,148,0
4732,634,35720,44,38190,238141,78990,36,16616,17076,818,15,624,14,625,688,7557,0,136,99,0
5411,690,52092,64,34048,180885,71065,43,17079,16619,816,15,220,14,223,670,7512,0,141,70,0
5143,685,34714,41,45042,282595,98224,2206,59099,58254,6418,268,1026,276,1016,683,8027,0,219,141,0
5056,676,42441,42,45551,351897,98656,1296,40437,41282,4113,24,1189,20,1186,616,7007,0,294,197,0
5032,667,37093,41,36545,231151,79801,59,17183,17183,1354,22,547,22,553,625,7863,0,194,91,0
4723,669,40697,39,36487,208509,79918,52,18545,18365,614,19,1369,17,1370,645,8184,0,200,127,0
5985,730,58256,72,37038,212672,81657,38,17653,17833,1186,269,1096,270,1090,600,7017,0,178,74,0
6207,767,62296,66,38861,234285,84957,39,17162,17162,964,203,1376,203,1389,627,6996,0,125,64,0
7770,1189,97418,511,39228,234467,86177,41,16617,16617,693,93,757,93,748,717,7554,0,212,123,0
5074,695,36562,45,42067,272069,91583,59,20101,20101,940,6,191,1,189,663,7089,0,188,94,0
4792,704,35331,48,52390,361842,117440,44,17903,17903,167,214,895,224,910,770,8696,0,177,96,0
5121,651,36142,41,38124,220670,83290,36,16689,16689,143,82,727,78,824,736,8109,0,217,126,0
5074,689,37025,40,42592,260760,92456,43,16717,16717,575,7,305,3,186,864,8811,0,196,99,0
5457,725,51527,105,37228,218394,81499,625,39871,39025,3296,166,567,218,617,667,7023,0,260,170,0
4657,637,35337,43,36975,186052,81229,2321,52601,54969,7304,82,1617,34,2092,633,6775,0,213,124,0
4880,647,46945,44,39556,267280,86623,182,22955,21433,764,9,1948,6,1432,675,7463,0,105,66,0
4758,635,38946,38,38009,243616,83559,48,17089,17089,1576,12,792,13,797,628,7023,0,223,150,0
4863,651,36043,39,37970,184903,83669,66,18432,18431,1760,6,611,2,608,662,7389,0,68,7,0
5572,749,55293,79,62324,463259,138521,56,19553,19554,774,264,1214,266,1212,665,7536,0,142,74,0
5777,741,56187,84,47092,297825,102318,49,16618,16618,364,8,985,8,989,587,6369,0,117,86,0
4782,653,35605,40,38492,234370,84095,46,19360,19360,1558,165,1093,170,1092,622,7021,0,106,46,0
5195,688,40595,37,45659,266380,98274,52,17755,17755,768,29,833,22,831,685,7554,0,104,72,0
5550,732,53368,69,37206,182381,81752,40,16618,16618,763,3,609,5,611,717,8322,0,44,28,0
8006,1162,86606,489,37315,171879,81893,41,16620,16620,944,8,188,7,178,689,7554,0,54,27,0
5073,687,34876,40,40711,224104,89408,40,16681,16680,156,2,171,2,172,746,8849,0,33,18,0
5375,717,50924,108,39280,215275,85475,675,36844,36315,3050,6,173,7,173,670,7023,0,35,19,0
5074,690,37203,38,37214,203211,81960,2319,53177,53706,7201,260,805,267,811,644,6934,0,159,80,0
4744,647,32658,38,39317,238435,85817,165,23893,23893,764,26,424,20,423,708,8157,0,238,128,0
4744,643,33885,38,37813,203775,83528,45,17747,17747,220,5,598,3,604,626,7022,0,263,155,0
4438,602,30557,38,37790,168391,83343,40,16602,16602,745,6,193,5,184,636,7022,0,220,144,0
5654,752,54793,86,36639,157367,80675,38,15457,15457,173,258,654,262,662,682,8049,0,408,221,0
6090,797,63378,74,42080,249043,91166,40,16602,16602,204,47,419,53,414,666,7463,0,45,9,0
4674,646,39326,45,40254,266976,88114,54,20091,20091,820,262,1578,253,1636,621,6898,0,15,14,0
4670,640,36043,41,56493,377546,125520,40,16592,16592,1003,3,2134,2,2076,585,6492,0,287,184,0
4781,648,33287,40,37883,187506,83608,47,15990,16450,1444,7,206,10,208,639,7023,0,220,135,0
5005,701,36533,42,36951,166616,81424,40,17075,16616,611,249,911,252,915,704,8241,0,271,168,0
4782,650,33298,38,37414,200688,82643,37,16615,16615,457,8,184,2,179,731,8717,0,29,2,0
5471,713,51021,50,36631,187913,80560,1573,48454,47673,5227,7,197,9,202,635,7056,0,79,22,0
7225,1049,82765,450,36940,205058,81128,1486,44202,44983,5087,227,625,233,616,649,7169,0,118,105,0
4657,644,35253,41,36594,211269,80408,70,18288,18288,153,37,404,44,412,611,6899,0,300,177,0
4806,677,35863,45,44671,318808,96200,42,17831,17831,157,40,430,32,424,543,6932,0,182,95,0
4658,648,34619,43,38474,225745,83994,83,20830,20830,862,31,414,30,418,583,7463,0,137,84,0
5834,782,58751,122,36736,202601,81003,41,16690,16690,381,273,1290,274,1391,622,7810,0,310,204,0
5922,775,60143,85,37152,223612,81990,41,16684,16684,390,30,637,28,533,637,6900,0,231,135,0
4742,653,35803,39,41030,268164,89280,58,19875,19875,1112,232,1143,229,1154,610,6899,0,244,146,0
4748,644,36314,46,38458,243098,84078,41,16609,16609,761,27,644,31,633,627,6901,0,140,63,0
5782,751,56927,68,40365,250146,88471,44,16242,16243,590,20,791,17,797,699,7960,0,232,170,0
6214,1565,184271,1069,18729,206690,40643,4076,131942,132153,8173,3064,21165,3290,21668,5335,65401,114,0,0,0
18010,4398,613376,2854,71310,902264,152403,2951,62528,61461,9286,51017,262890,50787,262306,8876,72000,409,51,43,0
13040,3111,402513,1622,52733,516611,111550,1092,42746,42745,5123,85,2095,78,2075,6178,45182,305,18,8,0
10523,2248,369528,1143,47723,512706,99551,1003,42274,42274,5805,62,2011,64,2176,4735,52163,277,0,1,0
10027,1886,266770,1039,39312,499952,81604,796,38991,38991,6737,417,2294,414,2135,3563,63817,244,0,0,0
108932,12732,1941768,7591,50235,558707,107496,608,35922,35921,4559,1204,6952,1211,6986,1604,47413,122,67,75,0
63076,10623,972600,4544,35867,328038,74031,1011,43995,44244,4972,1374,8173,1372,8170,4094,53041,261,15,0,0
54285,8681,1050412,3919,37810,454027,78394,20715,1521269,1520986,58842,1003,2540,1018,2553,4097,70896,181,29,17,0
58500,9914,1030154,4012,34960,420956,72760,5539,262090,264142,6467,268,1044,252,1011,3700,66717,160,61,12,0
62587,9594,926423,5316,36160,457373,75429,2933,335064,335090,617,2283,12064,2385,12343,4098,68280,169,52,0,0
53506,9480,947409,5714,39844,473611,80933,2961,324645,323716,1767,6696,21934,6760,21857,4454,77947,182,101,10,0
67863,11741,814429,7113,42194,528612,88711,3144,198312,196910,4741,4770,16048,4743,16077,4055,60233,187,66,31,0
62646,14519,899925,7070,35756,363999,74523,2404,111191,111576,6690,5834,14070,5696,13853,4833,60126,179,67,41,0
57249,14591,824373,9154,40428,553559,84377,3393,191116,190951,5501,629,3422,629,3421,4942,57394,426,119,59,0
45981,14665,774020,9531,42592,571751,88335,1624,77693,77228,7293,478,1774,476,1798,4982,47334,358,75,37,0
48577,15380,745735,8050,35641,391252,74340,3000,69724,70189,4651,338,2393,333,2352,17761,227188,460,73,53,0
57455,14559,732296,6845,34076,255518,71316,484,25742,25742,2450,33,707,35,699,5183,66991,94,120,117,0
61354,14206,730671,9897,42146,306200,87973,43,14533,14533,689,36,977,33,994,5673,76992,68,36,8,0
54419,12781,742012,6811,35980,281030,74576,24,15441,15441,894,30,350,41,536,4800,56814,93,30,13,0
53255,9447,745917,4741,41212,346660,84833,2661,60492,60492,6267,60,1035,52,832,6255,50584,264,23,4,0
50364,11545,746466,6855,36456,329622,75705,154,19259,19259,2130,482,2363,479,2375,3906,23455,209,22,7,0
45740,11824,761313,8879,35719,324294,74351,28,14125,14125,872,286,1206,284,1202,3672,27696,173,101,54,0
101750,14658,751794,3612,34527,242773,71836,24,14387,14387,1370,27,537,31,531,3700,23796,208,82,51,0
35108,11919,726614,8053,34566,201329,72041,485,27835,28002,2133,128,806,127,803,1026,6726,12,48,10,0
53590,13625,744374,7625,44282,294167,93457,95,20400,20400,1001,88,703,92,710,4558,33517,209,18,8,0
51010,13554,739053,7863,42965,237183,90834,618,30368,30368,3506,23,203,16,198,5628,70133,188,31,24,0
62394,13197,733989,6817,39019,235742,81474,87,19650,19062,1469,405,1318,409,1320,5800,73954,133,38,12,0
52535,12281,725650,6185,33811,188603,69986,1718,112634,113221,4277,332,812,332,820,7097,98422,126,69,48,0
42844,12742,787293,7471,38526,249369,79141,53,16685,16685,883,568,2045,571,2072,5796,84523,85,182,173,0
44915,13941,742838,8027,36883,219677,76590,113,18305,18305,719,71,917,70,893,5483,57831,117,76,52,0
39731,14245,746620,9089,34091,172089,71043,3172,72462,72514,7804,262,1219,261,1225,4390,26559,245,86,48,0
60050,15319,746394,8397,34066,157773,70747,179,23334,23334,2110,155,968,155,961,6230,51401,287,87,71,0
31930,14268,753853,9410,43314,291240,91152,30,17647,17647,1006,31,1019,30,1018,6151,47008,298,141,121,0
43477,15483,758023,9283,35012,239425,72927,26,17728,17728,457,31,1747,30,1758,2368,13207,86,107,67,0
48665,15351,759174,8954,34184,179802,70625,24,17357,17357,647,260,1481,262,1480,332,4311,0,58,16,0
32204,13170,745172,9005,33907,140684,71149,24,16508,16508,184,57,460,54,456,3378,36411,108,71,52,0
39138,13603,770985,8764,35717,209898,75260,24,17647,17647,990,62,791,76,807,4153,41916,113,36,21,0
45504,13433,784044,8009,40695,256460,82099,146,26634,26634,1997,57,474,43,449,358,4707,0,116,86,0
36681,13224,752506,9266,38892,270091,81025,30,17801,17801,228,305,1956,306,1960,293,4278,0,100,51,0
51104,13605,756224,10771,34140,181010,70494,25,16806,16806,205,16,1456,13,1454,6332,49011,134,102,76,0
36546,14625,747425,9460,45404,295131,100274,27,17731,17731,630,175,1303,171,1308,964,10674,0,64,28,0
53687,16277,751767,8401,47722,267166,106262,2002,56979,56191,5274,4,459,6,462,739,8520,0,83,39,0
39616,13616,760309,7701,36765,214194,81427,856,27343,28131,2056,10,1026,10,1015,715,9278,0,148,80,0
52807,11634,775718,6275,37930,181211,84238,47,17797,18256,497,6,826,5,827,818,9677,0,239,151,0
52746,14412,754047,8676,42693,263851,93491,36,18260,17809,219,3,645,2,652,720,8727,0,235,158,0
64449,15662,731832,9979,40809,245293,90789,65,22369,22369,652,1,829,1,830,736,9278,0,31,20,0
58309,17499,722103,9673,37038,211557,81839,29,17847,17847,1008,212,899,212,893,689,8652,0,191,124,0
48702,13853,708533,8708,41960,252045,91819,25,18694,18694,659,5,223,9,223,859,10577,1,301,176,0
21322,7588,408234,5813,38609,214856,85005,42,20667,20667,817,11,233,14,241,731,9067,0,234,179,0
20835,8456,394869,5494,40270,252512,88416,23,17777,18425,212,64,442,66,435,617,7400,0,134,74,0
23939,8214,391823,5062,41537,277830,91028,27,17933,17285,1042,229,753,224,753,634,7960,0,116,88,0
22688,8251,396934,5534,37567,197884,82992,510,31798,31792,2281,78,842,75,844,603,7584,0,104,80,0
63139,7553,394817,1400,37103,206750,82074,2563,65249,65249,6572,155,885,154,881,613,7396,0,93,59,0
47705,6456,374657,1609,40366,264076,88215,230,23505,23504,2113,0,234,3,233,603,7433,0,163,130,0
16507,7659,377426,5408,36778,218518,81102,26,17662,17662,727,5,218,2,219,697,8748,0,112,82,0
20965,7491,387861,4970,37584,203660,82799,26,17736,17736,950,274,1142,283,1155,583,7308,0,179,127,0
42392,6707,415900,3444,54394,390591,119663,25,18581,18581,461,12,1902,5,1950,659,7992,0,105,85,0
47832,6401,383724,1992,37146,256174,81866,27,18305,18313,236,6,889,4,834,1894,15724,11,241,143,0
36709,8022,376644,2850,37032,226352,81695,39,18487,18487,860,221,736,239,836,895,10080,0,172,125,0
18416,6545,381184,3567,37705,208804,83124,31,20209,20209,472,29,605,15,501,636,7646,0,263,177,0
21915,8358,412849,4915,36760,213200,81013,35,17564,18341,463,4,212,0,210,755,9073,0,297,170,0
32845,8529,393342,6785,41504,259042,90853,27,18632,17855,230,0,204,0,201,1324,16122,1,200,111,0
23391,7713,393615,4933,41952,281944,91688,22,17792,17792,752,5,209,6,215,908,9912,0,70,47,0
19144,8212,397307,5863,38881,238522,85337,2524,64615,64555,7294,305,979,313,988,633,8043,0,227,146,0
21584,9466,397444,5955,37999,208262,84107,618,31875,31928,2972,218,1108,211,1112,805,10285,0,257,177,0
26590,9128,419115,4812,41421,265525,90272,50,17907,17907,453,38,466,42,458,907,10525,0,233,140,0
21913,7754,392091,5350,37018,216283,81513,31,17677,17677,630,28,843,30,846,718,8766,0,163,98,0
20796,8489,405827,5341,38207,201500,84515,114,21154,21154,1811,37,653,33,644,708,8642,0,155,76,0
22040,8529,395529,5440,39396,218965,86137,30,17677,17677,542,20,444,20,443,843,10418,0,352,250,0
25142,8468,396026,4790,37110,219285,82318,24,16536,16536,1098,20,623,21,628,767,9921,0,263,189,0
19928,9022,398499,6373,37219,225672,81653,50,18514,18991,972,233,1234,230,1229,2182,20101,1,144,91,0
23429,8640,399563,5294,52341,315291,118034,91,23341,22864,1053,6,658,6,662,633,7361,0,228,130,0
31800,9294,390241,5442,37003,203487,81094,24,17750,17750,248,4,242,6,245,616,7541,0,102,35,0
32587,10253,381821,5217,41330,245480,90695,24,17676,17676,211,48,659,51,656,652,7670,0,192,120,0
21998,8383,406747,5942,55935,423867,121420,2004,52583,52238,4967,24,1093,23,1092,657,7950,0,176,104,0
22783,8523,403239,5305,47467,279165,103617,1017,34174,34518,2374,270,724,266,723,688,8353,0,278,180,0
30787,7186,406581,5770,37539,191166,83361,40,17671,17671,828,322,2160,331,2162,614,7361,0,189,102,0
22881,7805,414715,5878,38828,217569,87688,169,20583,19975,1085,16,2386,5,2384,605,7285,0,202,124,0
23793,8391,413227,5276,45891,279547,99094,427,23246,23862,1728,14,482,17,480,579,7423,0,137,91,0
34046,8094,400402,3997,38301,225975,84247,397,31578,30963,1769,256,883,259,885,19689,186201,613,206,139,0
28149,5866,378024,3735,39374,248145,86504,1337,96121,96676,4034,11,252,5,253,5712,67700,144,185,123,0
16844,7280,382014,5093,36940,205967,81715,127,19025,19025,2530,3,230,3,224,5760,72547,131,130,60,0
25737,4010,422453,4783,38202,203764,84764,36,16892,16892,622,137,546,138,540,5606,71964,108,223,139,0
35179,6861,409806,6334,36755,174417,81303,23,17185,17185,557,1,221,1,224,5789,80125,110,105,38,0
32271,5692,416713,6729,41609,206453,90675,26,18201,18201,203,1,221,3,229,6756,98910,81,62,24,0
40133,6661,386692,5365,66595,518630,142504,595,32337,32390,2082,56,1420,61,1420,6481,58764,211,135,99,0
29881,6992,378193,6125,42074,360991,95715,136,23258,23258,843,29,1225,25,1232,6954,60590,244,75,48,0
27187,4454,383471,5150,38822,243127,81686,39,17752,17752,244,3377,9728,3465,9814,6160,43025,306,66,23,0
27300,6873,384976,3579,37056,175304,81961,27,16882,16882,451,507,1251,419,3228,2452,17973,18,38,32,0
18937,6491,385713,4728,36987,170115,81691,64,21118,21118,855,603,2647,612,586,787,8619,0,45,23,0
19278,7938,393983,6239,38196,209446,84770,27,17686,17686,425,26,204,20,179,759,8609,3,36,33,0
20117,8652,388144,6071,37004,193324,81827,25,17687,17687,815,12,164,9,168,790,9309,1,35,28,0
23284,8961,396553,5872,38328,221780,84344,45,20165,20173,1170,126,1192,132,1203,936,10939,1,138,90,0
24931,8997,426536,6489,44223,307569,95954,29,19024,19024,476,283,758,292,757,749,9179,0,250,161,0
29286,7861,399708,4896,38377,234137,84596,22,17509,17509,432,210,851,201,844,764,9772,0,200,109,0
21552,8367,396613,5048,37025,210481,81944,24,17135,17135,811,23,194,18,190,681,8798,0,338,212,0
23916,7832,405134,5323,37523,202570,83225,52,21161,21161,1325,72,403,138,409,654,8619,0,256,177,0
27268,9245,404353,4804,66267,551441,143729,42,19582,19582,670,391,786,328,797,712,8839,0,30,11,0
35327,8843,387639,6214,42819,409743,93685,44,20870,20870,619,2345,7248,2348,7265,627,7960,0,68,49,0
31047,8518,391681,4940,36881,249958,81612,868,34445,34914,2390,5054,14926,5059,15379,590,7399,0,303,197,0
61868,9013,728835,4742,128142,733778,324692,63,13413,13285,532,2810,16811,2987,16956,4934,61870,325,23,8,0
42648,10072,976379,6056,167928,1087115,338946,64,23515,23515,2348,5017,29756,5020,29793,8495,64079,656,51,40,0
48990,8973,834190,5682,165102,879184,327450,337,22110,22110,2332,5932,24077,5895,23625,7553,70608,484,48,24,0
27414,8092,905564,5666,168248,887226,344307,36,15390,15391,1977,4820,21779,4727,21796,5656,40972,380,54,0,0
34186,8714,855594,5591,151240,898484,364890,24,15392,15392,2018,3158,24612,3169,25229,5043,28943,399,73,2,0
9728,2136,253923,1701,114066,876416,273033,24,15318,15317,1868,5317,27955,5649,27785,5173,31916,403,65,16,0
10513,1697,377822,872,125326,1041142,311300,69,17581,17581,2199,5950,24608,5629,24248,5827,38695,371,70,62,0
11600,3073,516741,1582,229214,892851,488258,25,15533,15533,1257,4194,21950,4269,21779,5444,42660,449,114,58,0
11652,2581,714813,1334,117752,904555,300151,27,15318,15318,1832,5231,23012,5098,22996,5427,35375,453,59,45,0
9332,1951,462956,706,199633,879358,545718,322,22702,22703,2240,4490,22880,4533,22894,6036,39041,432,46,31,0
9750,2061,432885,710,213429,967889,576235,106,19563,19562,2101,4868,24514,4894,24535,6379,44947,403,46,11,0
10684,2562,341084,1073,197976,995795,543806,65,21617,21616,2118,4420,25296,4363,25570,6581,41588,409,34,14,0
116345,21218,1883949,12732,186013,959293,516822,27,16891,16892,1102,1355,29956,1367,29873,4043,72580,247,120,102,0
9910,2512,292284,1213,201073,972239,542041,25,16314,16315,2034,1216,31857,1210,31942,3871,73680,168,30,10,0
10583,2283,244430,1263,162336,975791,409975,49,20988,20987,2162,1509,33068,1510,33037,3872,80151,173,63,17,0
8827,1805,137535,653,158758,964003,400901,306,22482,22923,2519,971,29485,968,29369,3808,72185,162,120,72,0
8743,1636,138463,563,169826,980004,424142,97,19900,19458,1627,3248,27694,3331,27844,3719,79028,164,102,40,0
9677,1870,172509,631,165006,1014040,442144,25,18181,18182,1728,5222,39161,5271,39095,4261,49584,425,58,12,0
9848,1940,182818,660,158563,987279,375949,25,15441,16362,1774,14667,32572,14924,32727,4313,60449,374,37,23,0
9383,1912,188992,644,177577,902214,427989,24,14906,13985,765,17649,36704,17676,36617,1124,35838,695,80,21,0
8703,1588,131010,528,162094,807332,397575,62,18075,18075,916,13469,28699,13086,28515,30180,419026,1677,101,97,0
8751,1634,148712,576,137831,844413,356802,59,18979,18979,1441,1481,12561,1515,12406,1881,16130,0,120,114,0
11032,2042,221894,1139,140033,856018,337739,367,42948,43173,2830,4349,20182,4374,20545,631,6926,0,166,100,0
11767,2060,225507,1462,142232,881186,340517,42,17838,18315,1949,3150,12931,3029,12465,570,6769,0,103,71,0
8614,1643,146025,662,127091,863632,301027,25,17087,16610,957,14,1300,13,1261,728,8093,0,140,65,0
9121,1678,153778,653,172344,828735,433564,24,16608,16608,541,7,998,6,1208,606,7282,0,153,115,0
