Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
6439,1568,123790,1106,149348,706650,362300,279,21456,21328,1957,11,728,9,824,2355,18832,18,48,28,1
17404,4200,304873,2746,97535,708538,197144,2095,78321,78213,10618,1098,5855,1105,5778,323,3732,0,5,3,1
9723,2351,163591,1223,57206,424901,114559,450,20994,21102,1827,1023,13443,1016,13357,1599,10843,62,2,3,1
36726,3028,357908,2412,13824,91388,25729,2377,140954,144523,3783,973,3275,975,3384,1783,18296,8,3,8,1
41673,5177,554791,3400,76147,728752,145080,3905,221707,218541,13128,1331,6831,1417,6838,320,4062,0,50,26,1
15796,1465,116742,691,17031,111230,37927,782,37374,37374,3319,1847,9433,1849,9393,2175,19719,28,0,0,1
8069,1112,81620,252,31656,291529,70969,119,17658,17259,1232,13,809,11,895,1896,15117,15,0,0,1
5172,519,81439,91,72170,422477,139245,2078,85208,85826,10336,895,5704,900,5558,424,4908,0,14,10,1
10004,2068,178925,1085,119621,716928,312539,820,26201,27780,1974,1328,14009,1323,14037,1650,10765,29,2,3,1
34141,2863,368035,2265,178164,973644,370795,1504,45474,43769,5135,1258,7272,1395,7925,2344,25375,21,8,10,1
38942,4285,525989,3249,97846,519672,164339,1546,68864,68863,6910,767,10840,634,10228,322,3732,0,70,32,1
12817,2613,205926,1788,11834,52938,23632,449,19740,20930,2700,1745,18341,1743,18237,1658,11328,24,15,3,1
4669,608,34722,49,24851,187633,49261,3748,82160,81339,10207,213,1116,63,1135,1898,19861,22,0,0,1
10261,1741,140636,763,70934,428168,129319,990,39607,39608,5186,908,5121,909,4972,1210,7112,5,12,8,1
11079,2084,150171,1195,141619,711871,354206,365,17869,19061,2275,2635,21289,2636,21280,3175,21755,54,2,3,1
37037,3107,357930,2472,222176,1197803,432257,3345,72562,71740,8139,2482,11106,2520,11345,2216,24356,7,4,6,1
38466,4415,489412,3331,29794,207860,59940,1486,45278,45278,5089,4400,27425,4355,27092,1830,24986,4,45,27,1
11149,2332,183977,1263,150736,707535,365131,2381,147859,150906,3938,1795,9000,1792,8966,310,3732,0,2,8,1
4539,470,66661,377,205188,1064815,401925,4111,204146,201242,11299,13,767,10,921,821,13174,0,4,7,1
10151,1825,160709,1046,29399,214008,60924,1104,45129,45406,5106,1993,9815,2194,10339,1663,11954,12,37,21,1
8866,1568,156388,1066,140683,705870,355601,368,17780,19222,2247,2207,13547,2014,12831,662,11812,0,8,6,1
38567,3267,358387,2475,195452,946018,384218,1757,57927,56856,7891,339,2642,481,3317,345,5273,0,0,0,1
37061,4609,478244,3212,80455,580114,154845,1365,44667,44667,7026,3950,19948,3925,19767,2454,27929,19,0,0,1
6579,1305,96920,609,11424,46750,21036,369,17763,18953,2253,2947,13034,2901,12715,920,5575,4,83,76,1
2957,365,27017,28,36668,346409,74595,3808,86504,85685,10941,2548,10178,2550,10393,2989,26315,60,13,8,1
12474,2168,216378,1028,64942,383572,120608,377,18361,19551,2246,4232,26344,4255,26177,1882,12101,3,0,0,1
38142,3230,362436,2499,19860,169257,42961,2894,73119,72544,10076,808,4896,722,4682,456,5131,0,0,0,1
39402,4860,514280,3359,56093,474155,123928,1130,27675,28862,2796,12,934,9,1073,681,11036,2,14,11,1
3951,1032,60661,506,34287,308021,70429,3169,79705,78884,10452,1147,14712,1212,15040,2802,21869,14,26,21,1
23381,5477,447470,3989,16770,95610,38731,1675,49508,49508,6252,1337,5562,1272,5020,325,3732,0,49,34,1
6678,1620,115003,1157,18440,130656,44527,106,17587,16487,1270,8,1030,7,789,1006,13640,14,10,10,1
23027,5398,439860,4064,47468,340740,99011,593,27982,28095,4269,1676,17467,1678,17309,2304,14711,33,14,2,1
2956,342,25801,41,16752,121724,35672,1674,71863,70829,7976,14,1040,8,1149,424,4677,0,20,12,1
11399,2657,219522,1900,56957,512064,126134,4643,214356,215613,5672,892,10789,1033,11213,720,11900,2,8,8,1
9378,1808,172492,1459,33922,289557,69763,3176,173379,172373,12292,944,6993,806,6374,2700,26126,17,17,4,1
36629,2960,356744,2325,11835,45661,21886,362,17707,19146,2676,15,727,10,804,3018,63781,13,24,12,1
43497,6015,578395,4311,69719,499885,136322,2952,72412,71340,9481,1210,15622,1259,15759,4575,50856,23,9,8,1
9016,1886,145607,1258,26482,178472,49905,5049,320192,322728,11461,2321,10484,2370,10681,2294,15519,9,23,12,1
3824,1014,63321,471,11765,48640,21711,3087,79419,77226,8036,5245,30964,5249,31044,321,4028,0,22,17,1
21782,5580,434896,3619,38582,359106,86019,118,17729,17601,1130,2743,10729,2797,10969,772,23912,3,10,6,1
3768,1014,60405,484,16521,123802,36032,659,28080,28080,4332,5706,30581,5676,30889,1857,19610,19,64,39,1
23442,5665,465151,4191,71173,624467,153315,1669,56060,56060,5922,561,5442,532,4751,1173,11638,7,17,16,1
3790,2310,229277,1295,34315,283225,70344,2422,145249,148849,3386,2378,10028,2421,10250,2732,24904,49,0,0,1
23606,4837,491553,3631,143184,711663,355559,3549,196168,193647,10928,5425,30000,5510,30037,2030,18950,8,1,1,1
9255,2166,250512,1430,171915,950097,355746,1147,44796,44510,5283,2821,11570,2841,11378,1617,10709,4,14,11,1
19179,4561,422275,2892,81986,488873,140087,47,12828,12699,633,2567,10339,2606,10679,371,4278,1,18,4,1
5958,1375,103333,1037,16824,117741,36752,1710,61577,61957,6728,3866,24587,3903,25124,840,13781,2,14,11,1
25093,5817,486635,4392,73452,684811,159743,506,21988,23175,2817,796,6406,715,5420,2837,26517,98,17,5,1
3976,1047,60418,494,43491,389124,90306,3634,82933,82363,10488,294,1711,290,1800,379,4311,0,7,5,1
18118,4370,354986,2848,21588,166344,46141,1602,45447,45196,6000,1329,13357,1337,13184,762,12492,2,6,7,1
9724,2397,181139,1267,70826,634497,154690,2392,141031,144511,4534,1206,4036,1210,4178,2944,27023,14,64,26,1
3896,1023,61556,505,33178,281344,68326,3909,221340,218285,13184,340,4031,396,4598,3166,63759,12,8,8,1
76234,9477,928501,5788,135820,725372,343180,4715,124248,127268,18937,781,2536,787,2653,664,6836,0,9,9,1
4524,520,66499,344,118765,736633,239166,2860,136128,133144,9314,211,2187,210,2016,782,7956,1,50,39,1
6003,1500,125068,962,11834,48332,21887,59,15821,16846,828,12,738,9,872,3109,63070,10,22,4,1
4393,1135,73244,552,24594,165924,49054,2441,155323,159143,3434,101,955,99,1088,6306,54972,150,10,6,1
19558,5368,353819,3447,11062,74273,21243,2493,92198,88811,7467,164,1950,167,1747,314,3731,0,2,7,1
4355,1201,81193,574,17691,125847,37458,42,15140,15012,623,2184,11678,2215,11943,945,5615,3,46,28,1
20651,5605,369046,3495,60261,454781,137369,870,23245,22864,3524,2385,15329,2354,14959,13092,95611,773,1,5,1
38573,3366,356652,2248,16514,113569,35703,2393,153084,156581,3986,2358,10635,2385,10876,962,5993,2,38,28,1
32583,6123,453441,4051,48384,410843,104395,2794,108620,105640,7500,2778,16986,2758,16618,2667,18338,40,0,0,1
39570,3164,355629,2338,17436,123178,37439,2377,150579,154143,3351,304,1214,303,1327,1264,7676,4,0,0,1
32250,5997,452666,4186,49923,386033,107388,2537,97890,95061,7303,2462,10569,2502,10641,2651,18093,33,3,8,1
3820,1057,61610,521,204528,1497106,551454,72,17123,17195,974,2589,15271,2544,14931,316,3732,0,47,39,1
20238,5611,378188,3525,15704,75737,40127,1005,24349,23707,3379,2389,10047,2413,10266,378,4898,0,2,6,1
3796,1039,61310,512,19460,196331,41744,1608,34251,35444,3747,2274,14542,2236,14164,1008,10371,0,41,28,1
12261,2961,354898,3434,14632,65417,34677,1980,55265,55231,7773,2506,10757,2548,10863,581,6789,0,7,7,1
4485,1261,84951,575,54391,520682,125253,2409,147428,150701,3806,2350,16020,2304,15633,2786,55242,13,40,30,1
20596,5631,368068,3586,145112,710418,357512,2730,107157,104297,7369,2356,10141,2379,10299,4818,53962,9,1,5,1
2958,348,25257,45,142012,1041929,302320,384,17531,18722,2207,2216,10412,2257,10953,682,7067,0,28,24,1
13514,3643,353014,3039,141855,710113,349574,3037,74179,73606,10214,3387,18169,3343,17469,633,7052,0,0,0,1
4866,732,37373,29,136535,1000095,288406,368,17461,18900,2238,9,726,5,799,824,8515,0,0,1,1
18170,4686,450958,3845,14515,65221,34309,2375,148071,151115,3367,8,726,10,815,1339,9283,154,0,0,1
2956,355,26892,31,148457,711013,365770,2399,98131,95335,7060,342,3113,489,3472,710,7100,0,14,4,1
2979,356,26696,28,112815,692354,244071,1098,33175,34119,3569,1785,11916,1688,11305,1753,10930,197,7,6,1
14575,2058,215507,912,150513,709006,362785,1711,50225,49404,6650,302,3081,433,3409,805,8330,0,0,0,1
37548,3140,356610,2329,100983,645612,208051,2397,158667,162206,3919,2561,14453,2488,13921,1854,11722,209,0,0,1
36721,6865,513310,4769,18137,91554,41833,456,19326,20517,2605,341,2676,483,3394,412,4578,0,0,0,1
28153,5138,282109,2359,18314,184370,38890,37,12417,12290,502,1828,12498,1705,12076,660,5568,60,0,0,1
3771,984,59203,512,152378,707865,366471,1973,48304,48373,6307,420,3536,595,3924,588,7902,0,0,0,1
155432,34617,1922750,16294,126376,953916,270274,452,21335,22522,2791,29,1294,31,1389,2002,12066,222,0,0,1
5615,736,93373,557,14525,65259,34423,2215,147535,150814,3940,433,3099,606,3849,2968,58647,7,0,0,1
16132,4104,318625,2377,22121,256387,49706,521,21418,22606,2789,359,2738,490,3450,4164,45523,7,0,0,1
5320,1250,108267,967,11760,46373,21711,2312,141211,144661,4360,2507,14533,2429,13961,521,6675,0,1,0,1
27491,7879,572626,4621,16926,124457,37004,71,12899,12771,621,352,2666,492,3411,263,3684,0,46,22,1
39341,6971,450782,3215,57108,557892,127249,2263,150692,154190,3928,2095,12727,1974,12173,2850,61877,6,0,0,1
20311,5106,437479,3472,149174,707678,365185,2350,101048,97938,6931,875,5342,1039,6045,3874,42065,7,0,0,1
39721,3307,356896,2431,148529,1159869,345558,2223,139233,142608,4314,2424,13972,2326,13425,324,3731,0,12,3,1
36146,7112,549510,5223,70291,663156,213717,2718,117966,114948,7889,11,882,12,971,253,3340,0,8,6,1
4004,574,48033,89,149245,710282,361104,2398,150940,154336,3419,225,2241,225,2088,325,3764,0,0,0,1
4787,661,35573,49,123895,774156,254916,2829,110948,107988,7940,274,2920,411,3480,605,7692,0,0,0,1
5006,648,54113,40,20242,152677,43804,109,19622,19493,1073,2041,13117,1944,12623,214,3419,0,0,2,1
4762,659,35063,49,51263,404443,108968,55,18988,18988,1169,407,3503,557,4226,329,3731,0,0,0,1
4500,612,69827,100,16512,117952,35855,475,21298,22740,2655,2111,12922,1999,12417,442,5510,0,0,0,1
2957,355,27686,45,66187,599863,147780,376,17462,18656,2266,546,3507,703,3838,942,5818,4,0,0,1
5770,724,115262,517,16514,119740,35700,3309,75056,74231,9536,1857,12654,1734,12104,2660,18476,31,0,0,1
2958,342,25260,45,51269,412519,110083,369,17158,18345,2341,15,715,13,804,723,7721,0,0,0,1
4380,479,75080,130,122658,944346,343627,3150,76869,76047,9218,25,950,20,891,589,7075,0,0,0,1
5609,805,49253,85,11834,64338,21887,2163,65994,65994,7496,102,1154,103,1494,920,5813,4,251,191,1
5660,745,57144,27,10845,68506,21887,470,21058,22250,2769,222,1114,54,1138,2850,19046,32,0,1,1
5350,725,51461,68,146321,711065,355024,386,19992,20305,1197,238,1613,238,1572,599,6575,0,200,157,1
4596,577,63979,68,128949,997183,284868,1655,35058,34759,5924,122,1195,119,1283,2888,63988,16,0,1,1
39141,3246,358767,2431,45345,310397,119167,455,17716,19151,2239,18,756,8,836,3842,42375,14,159,117,1
27179,4129,348629,2819,144613,704991,355055,74,13899,13772,926,622,3465,755,4144,586,6647,0,0,0,1
3588,433,43610,109,101909,585675,209445,1717,43805,43805,5212,533,3330,749,4057,489,6168,0,123,88,1
4209,407,60425,95,142984,711134,360315,979,20748,21621,2615,257,2797,409,3528,921,8676,0,12,6,1
4606,675,33267,44,158503,1148506,352309,125,17692,17566,1474,259,2942,407,3317,6389,98834,18,280,211,1
2843,401,38483,75,90559,682946,276453,341,18389,19580,2295,3749,17497,3664,16934,3090,64535,7,12,3,1
6194,610,84292,86,14549,71622,37189,368,18390,19580,2229,303,2662,451,3357,599,6556,0,8,6,1
6062,1409,113363,1062,141096,710028,352641,490,21014,22206,2784,103,1626,100,1367,653,6908,0,0,0,1
14045,3214,231180,1759,152463,1147185,341053,430,20645,21833,2773,1042,4414,1165,4758,588,6647,0,0,0,1
63559,13545,753037,6307,50745,474964,112618,55,12931,12803,530,37,1064,33,1159,1731,11584,221,0,0,1
2901,345,24841,44,145474,726071,359144,1125,27947,27948,3844,2202,9836,2304,9834,775,8249,0,0,0,1
3575,531,66775,85,114386,696079,236905,501,22868,22739,1723,1084,5322,1233,6027,1715,11257,237,12,3,1
2938,355,25494,42,146891,711639,361878,1326,39001,39001,4527,3931,19702,3860,19259,591,6758,0,9,6,1
3851,1033,61841,483,153379,1174111,340820,355,18386,19578,2264,9,694,9,800,1758,11829,210,0,0,1
6654,1554,116340,1099,90155,673535,274954,358,17758,19194,2349,2020,8960,2029,8827,608,6795,0,0,0,1
5913,1337,100809,968,142318,708908,353700,2976,73089,72020,10276,12,944,8,827,581,7186,0,21,10,1
39317,3170,359560,2365,133436,839083,281624,38,12827,12699,572,1315,5298,1389,5302,1465,9991,170,19,3,1
39419,3308,357497,2420,144960,718288,359062,830,26948,26948,3666,12,801,8,904,643,7204,0,12,8,1
5638,779,43587,68,106504,649050,220521,48,12824,12697,671,1486,6398,1566,6437,2088,14782,142,0,0,1
6053,794,65562,77,11832,46870,21886,897,27648,27648,4284,13,725,11,845,1073,10574,0,0,0,1
6933,861,56361,121,23757,267521,50670,2352,153385,165856,4021,1232,5122,1294,5152,2873,18405,200,1,0,1
37446,3144,358404,2283,18784,126813,39223,3736,119487,107431,10729,19,1149,14,1096,321,3868,0,0,0,1
4776,702,44863,53,44101,420589,109636,383,18388,19578,2212,1375,6490,1436,6432,1280,9017,90,19,5,1
39445,3307,358658,2464,11705,46515,21595,429,20719,20592,1296,20,779,14,865,313,3731,0,8,6,1
26561,4096,349965,3059,13515,60611,25347,1066,25854,25309,4204,1267,5678,1273,5526,1558,11403,103,18,3,1
4763,693,36596,28,20134,258116,42883,54,13748,13620,691,21,890,19,865,1213,8763,10,9,6,1
9418,2236,147641,1051,11760,47837,21711,1039,26450,25867,4220,1544,6288,1548,6110,4227,26039,136,19,3,1
38074,3288,357177,2458,10633,72967,20138,521,23132,24316,2935,782,5972,517,4577,321,3731,0,0,0,1
27450,3972,355580,2843,11758,44349,21711,364,17462,18900,2237,3593,16913,3480,16382,1621,8569,81,0,0,1
39779,3199,357788,2428,10560,75395,19962,104,16936,16809,1257,15,829,14,727,329,3902,0,19,3,1
27217,4226,360667,2965,11763,49725,22546,1124,26668,26248,4310,1263,5547,1278,5452,1728,9492,81,8,6,1
3738,1029,64229,497,13203,111064,25216,435,19666,21103,2648,266,1290,262,1402,322,3862,0,18,3,1
13555,3287,225522,1711,11762,45775,21712,2639,132085,135942,4449,1237,5436,1306,5427,1715,8998,81,7,7,1
38003,3119,355244,2305,15248,120377,29410,3833,144976,141529,10694,14,965,12,766,920,5948,2,15,3,1
4749,680,34409,27,15420,75286,29160,2419,153472,156783,3438,1241,5868,1242,5677,4156,25719,131,10,6,1
3343,382,31068,66,11761,49032,21711,3531,112058,109155,10445,107,1278,105,1371,923,5809,2,13,3,1
2956,365,27197,43,17606,101431,33365,378,17371,18806,2288,1981,7641,2026,7678,4206,29040,140,6,6,1
3188,370,27156,44,9158,35637,17307,51,12826,12698,657,15,621,8,715,457,5179,0,13,3,1
4475,1241,81504,579,149991,708905,365190,724,26941,26847,3687,1417,5805,1446,5856,1775,9841,89,7,6,1
2957,357,27825,47,111915,628954,246929,78,15593,15466,1216,2218,9950,2247,10184,317,3732,0,15,3,1
5149,1373,126510,760,14100,80229,26479,4515,242225,242669,9306,2139,15059,2109,14702,2322,12976,188,9,6,1
3727,479,58997,116,30160,240518,59984,2395,157571,161781,3351,609,3444,752,4396,3070,61713,23,0,0,1
4191,1161,90645,500,11910,64201,22061,3478,109215,105478,10491,2195,10588,2807,13564,7157,59172,347,2,0,1
37322,3367,382197,2870,11761,48846,23456,358,18224,19416,2239,322,2768,459,3498,661,7103,0,0,0,1
6095,843,89790,512,25666,174730,50442,478,24843,24715,2052,2197,9770,2226,10028,874,11102,0,0,0,1
36252,3046,355814,2407,11228,76092,21213,1364,32282,32311,5157,3936,21060,4220,20862,518,5388,0,13,3,1
3849,1033,63337,493,151713,721886,368413,44,12824,12697,538,2563,12603,2605,12851,674,7551,0,9,6,1
11800,2930,196506,1656,103450,684738,220892,1448,33290,32782,4615,4258,20595,4219,20192,665,7136,0,10,2,1
3978,1028,62302,469,16586,117215,35883,55,12825,13619,656,8,1072,7,791,3351,35483,18,7,6,1
12706,3228,223312,1762,47343,383195,101910,930,26429,25117,3958,1637,6454,1773,6687,1113,6671,7,15,3,1
4763,1097,96226,841,24058,223285,54884,4618,121121,124355,19548,827,5281,820,5355,2718,55462,18,97,30,1
13815,2915,366492,1749,66905,543957,137962,4932,185171,182077,16388,1214,6513,1207,6354,5872,55844,19,22,14,1
3982,1020,62982,464,40225,240992,85160,3021,173977,174566,9369,409,4325,411,4311,1789,10969,1,2,0,1
38253,4011,326121,3350,39890,221750,84775,3035,196682,196493,9877,91,1687,87,1686,336,4344,0,3,0,1
9014,2057,113162,699,40170,280832,85224,4133,93008,93813,12500,4,218,7,190,270,3981,0,1,0,1
11540,2263,115420,1120,55542,391775,116303,5013,115250,114093,14974,528,2536,533,2564,273,4014,0,0,0,1
9919,2060,87540,754,200780,1948955,490233,4801,129035,128950,13971,371,1648,370,1637,416,4860,0,0,0,1
8780,1689,70067,519,118342,897259,305332,5180,128602,128683,15169,200,665,199,654,741,8923,1,0,0,1
8936,1592,70127,496,133638,833720,334892,4678,143721,143528,14299,13,211,10,210,291,4278,0,0,0,1
9770,1843,92659,659,164803,816221,452671,5230,115104,116215,15116,7,190,6,182,293,4311,0,0,0,1
8793,1608,69566,506,156195,854773,441476,3776,174375,173580,11992,14,167,14,158,290,4415,0,1,0,1
8935,1503,69836,513,114326,795790,284258,3098,160656,160425,8728,560,1630,565,1674,279,3981,0,0,0,1
9957,1869,84374,674,150278,822063,409480,3791,125487,126102,11207,271,824,266,793,363,4893,0,0,0,1
11056,1954,94799,1155,53166,425497,113597,3832,153137,152521,11781,47,341,49,348,413,5451,0,0,0,1
9150,1648,72435,659,17292,127173,34064,3376,161012,161765,10182,7,154,3,134,270,3981,0,0,0,1
8836,1471,69140,550,15238,55660,27117,2076,50066,49601,5635,3,127,4,127,518,7424,0,0,0,1
8719,1447,68147,501,20998,135870,42490,607,26644,26644,1320,2,125,4,126,272,4014,0,0,0,1
8689,1435,67530,495,14317,52795,25372,124,17735,17735,598,2886,6540,3059,6752,293,4311,0,0,0,1
9486,1629,76442,579,24051,198123,47694,85,19319,19319,538,2172,4950,2143,4971,378,5261,0,0,0,1
10650,2028,92479,699,15532,60510,29562,35,16376,16376,177,2714,6385,2722,6344,1376,20013,0,0,0,1
9006,1649,71103,568,14537,55502,27642,45,17760,17760,318,2267,5024,2325,5270,352,4708,0,0,0,1
12814,2294,119932,1353,18381,123933,35486,40,17205,17205,299,2293,5629,2224,5355,395,5625,0,0,0,1
9858,1952,83332,797,15625,76358,30763,517,27118,27118,1330,1978,4631,1963,4610,426,6821,0,0,0,1
8819,1563,68691,598,14977,54891,27642,100,18909,18909,500,2317,6779,2351,6884,340,4675,0,0,0,1
8751,1490,67958,514,30854,213565,66801,33,16376,16376,184,1950,4694,1920,4593,325,4773,0,0,0,1
9955,1773,82124,666,56367,253217,99729,27,15455,15455,177,2125,4875,2216,5234,318,4740,0,0,0,1
9402,1683,75902,655,17106,100729,33559,22,15308,15308,151,2352,5666,2257,5314,482,8005,0,1,0,1
8739,1534,68329,475,18295,100913,36493,25,16450,16450,167,1826,4366,1838,4441,419,6378,0,0,0,1
9930,1842,81900,631,16453,59700,29562,476,33275,33275,1752,2294,5551,2290,5476,344,4971,0,0,0,1
10509,1870,87393,1057,14464,55325,27467,56,16304,16304,158,2374,6509,2384,6547,334,4609,0,0,0,1
9033,1677,73024,665,14391,56569,27292,27,15381,15381,109,1924,4927,1904,4879,323,4773,0,0,0,1
9358,1691,75190,595,28647,255277,56987,22,15600,16133,119,2469,6007,2484,6009,393,5860,0,0,0,1
9652,1762,79038,644,18355,104245,37228,26,16097,15564,112,1996,4523,1978,4590,519,8779,0,0,0,1
8961,1564,70289,551,14318,57493,27117,119,21489,21930,811,1967,4523,1978,4458,333,4773,0,0,0,1
8707,1484,68209,484,22231,197243,43986,29,15969,15528,114,1895,4379,1888,4379,325,4774,0,0,0,1
8716,1431,68316,472,55442,232403,102448,369,25168,25341,809,2330,6191,2345,6230,693,6549,0,0,0,1
8772,1497,67935,469,46664,214889,88840,38,18222,18663,153,2016,6327,1962,6309,307,4608,0,0,0,1
29212,4694,250419,2027,29568,278189,58690,601,50015,50110,5593,1435,5594,1430,5584,515,7508,0,0,0,1
11517,2362,103918,1289,15458,62348,29387,609,52532,52445,6211,969,4551,977,4518,293,4377,0,0,0,1
8791,1707,70273,635,15604,62754,29737,343,33822,33796,2843,1975,5165,2003,5178,769,7440,0,0,0,1
8939,1572,70078,531,15385,62175,29212,35,18645,18806,212,1742,4624,1736,4630,944,10871,0,0,0,1
8787,1491,68810,515,17727,128045,33982,535,32030,31497,1948,2054,5193,2058,5182,765,9588,0,0,0,1
8707,1497,68032,505,19218,116754,37092,82,19565,19565,230,2444,7132,2482,7183,876,10063,0,0,0,1
8864,1518,69122,454,24422,188970,52024,108,23410,23411,807,2050,4923,2021,4941,926,11557,0,0,0,1
9497,1670,76872,546,17647,78393,41068,49,20730,20729,403,1867,4639,1867,4580,829,9622,0,0,0,1
11498,2050,95472,1120,17132,75140,40872,27,20246,20723,239,1885,4408,1886,4415,903,10221,0,0,0,1
10094,1955,86330,752,19716,138546,45748,24,19992,19515,227,2315,5818,2326,5882,827,9606,0,0,0,1
